"Anno","Mese","Cantone","Pernottamenti"
"2011","Gennaio","Basel-Landschaft",15618
"2011","Gennaio","Schaffhausen",6596
"2011","Gennaio","Appenzell Ausserrhoden",6986
"2011","Gennaio","Appenzell Innerrhoden",6829
"2011","Gennaio","St. Gallen",83523
"2011","Gennaio","Graubünden / Grigioni / Grischun",735501
"2011","Gennaio","Aargau",45733
"2011","Gennaio","Thurgau",21090
"2011","Gennaio","Ticino",62917
"2011","Gennaio","Vaud",180156
"2011","Gennaio","Valais / Wallis",470329
"2011","Gennaio","Neuchâtel",12306
"2011","Gennaio","Genève",196310
"2011","Gennaio","Jura",3090
"2011","Febbraio","Schweiz",3013325
"2011","Febbraio","Zürich",287638
"2011","Febbraio","Bern / Berne",411934
"2011","Febbraio","Luzern",89779
"2011","Febbraio","Uri",17342
"2011","Febbraio","Schwyz",45124
"2011","Febbraio","Obwalden",52265
"2011","Febbraio","Nidwalden",14816
"2011","Febbraio","Glarus",12794
"2011","Febbraio","Zug",21015
"2011","Febbraio","Fribourg / Freiburg",25344
"2011","Febbraio","Solothurn",22412
"2011","Febbraio","Basel-Stadt",72957
"2011","Febbraio","Basel-Landschaft",16523
"2011","Febbraio","Schaffhausen",6553
"2011","Febbraio","Appenzell Ausserrhoden",7803
"2011","Febbraio","Appenzell Innerrhoden",5470
"2011","Febbraio","St. Gallen",88884
"2011","Febbraio","Graubünden / Grigioni / Grischun",741403
"2011","Febbraio","Aargau",49032
"2011","Febbraio","Thurgau",23059
"2011","Febbraio","Ticino",70266
"2011","Febbraio","Vaud",198108
"2011","Febbraio","Valais / Wallis",506472
"2011","Febbraio","Neuchâtel",13160
"2011","Febbraio","Genève",208655
"2011","Febbraio","Jura",4517
"2011","Marzo","Schweiz",3327747
"2011","Marzo","Zürich",356364
"2011","Marzo","Bern / Berne",408351
"2011","Marzo","Luzern",118136
"2011","Marzo","Uri",20867
"2011","Marzo","Schwyz",42867
"2011","Marzo","Obwalden",54817
"2011","Marzo","Nidwalden",15603
"2011","Marzo","Glarus",10397
"2011","Marzo","Zug",24731
"2011","Marzo","Fribourg / Freiburg",30162
"2011","Marzo","Solothurn",30532
"2011","Marzo","Basel-Stadt",108888
"2011","Marzo","Basel-Landschaft",27718
"2011","Marzo","Schaffhausen",9143
"2011","Marzo","Appenzell Ausserrhoden",9305
"2011","Marzo","Appenzell Innerrhoden",6468
"2011","Marzo","St. Gallen",95996
"2011","Marzo","Graubünden / Grigioni / Grischun",727250
"2011","Marzo","Aargau",63207
"2011","Marzo","Thurgau",29859
"2011","Marzo","Ticino",128413
"2011","Marzo","Vaud",212532
"2011","Marzo","Valais / Wallis",510571
"2011","Marzo","Neuchâtel",17090
"2011","Marzo","Genève",262417
"2011","Marzo","Jura",6063
"2011","Aprile","Schweiz",2410628
"2011","Aprile","Zürich",335956
"2011","Aprile","Bern / Berne",277121
"2011","Aprile","Luzern",135427
"2011","Aprile","Uri",13859
"2011","Aprile","Schwyz",48543
"2011","Aprile","Obwalden",39204
"2011","Aprile","Nidwalden",15648
"2011","Aprile","Glarus",7549
"2011","Aprile","Zug",23074
"2011","Aprile","Fribourg / Freiburg",31069
"2011","Aprile","Solothurn",25942
"2011","Aprile","Basel-Stadt",79151
"2011","Aprile","Basel-Landschaft",21270
"2011","Aprile","Schaffhausen",9769
"2011","Aprile","Appenzell Ausserrhoden",10520
"2011","Aprile","Appenzell Innerrhoden",9994
"2011","Aprile","St. Gallen",71942
"2011","Aprile","Graubünden / Grigioni / Grischun",201500
"2011","Aprile","Aargau",54830
"2011","Aprile","Thurgau",33552
"2011","Aprile","Ticino",237464
"2011","Aprile","Vaud",186922
"2011","Aprile","Valais / Wallis",298939
"2011","Aprile","Neuchâtel",16482
"2011","Aprile","Genève",216322
"2011","Aprile","Jura",8579
"2011","Maggio","Schweiz",2505390
"2011","Maggio","Zürich",421094
"2011","Maggio","Bern / Berne",339784
"2011","Maggio","Luzern",165986
"2011","Maggio","Uri",17840
"2011","Maggio","Schwyz",55307
"2011","Maggio","Obwalden",54930
"2011","Maggio","Nidwalden",19511
"2011","Maggio","Glarus",8564
"2011","Maggio","Zug",28390
"2011","Maggio","Fribourg / Freiburg",36833
"2011","Maggio","Solothurn",33511
"2011","Maggio","Basel-Stadt",92857
"2011","Maggio","Basel-Landschaft",23795
"2011","Maggio","Schaffhausen",12595
"2011","Maggio","Appenzell Ausserrhoden",12971
"2011","Maggio","Appenzell Innerrhoden",12966
"2011","Maggio","St. Gallen",87872
"2011","Maggio","Graubünden / Grigioni / Grischun",118869
"2011","Maggio","Aargau",64365
"2011","Maggio","Thurgau",40184
"2011","Maggio","Ticino",231620
"2011","Maggio","Vaud",219971
"2011","Maggio","Valais / Wallis",118673
"2011","Maggio","Neuchâtel",19588
"2011","Maggio","Genève",258590
"2011","Maggio","Jura",8724
"2011","Giugno","Schweiz",3321145
"2011","Giugno","Zürich",433693
"2011","Giugno","Bern / Berne",509020
"2011","Giugno","Luzern",194033
"2011","Giugno","Uri",30968
"2011","Giugno","Schwyz",69638
"2011","Giugno","Obwalden",67711
"2011","Giugno","Nidwalden",23141
"2011","Giugno","Glarus",12546
"2011","Giugno","Zug",27446
"2011","Giugno","Fribourg / Freiburg",43995
"2011","Giugno","Solothurn",36872
"2011","Giugno","Basel-Stadt",104002
"2011","Giugno","Basel-Landschaft",25583
"2011","Giugno","Schaffhausen",15229
"2011","Giugno","Appenzell Ausserrhoden",16466
"2011","Giugno","Appenzell Innerrhoden",20506
"2011","Giugno","St. Gallen",98391
"2011","Giugno","Graubünden / Grigioni / Grischun",367241
"2011","Giugno","Aargau",63318
"2011","Giugno","Thurgau",43849
"2011","Giugno","Ticino",277777
"2011","Giugno","Vaud",261962
"2011","Giugno","Valais / Wallis",266072
"2011","Giugno","Neuchâtel",24749
"2011","Giugno","Genève",275760
"2011","Giugno","Jura",11177
"2011","Luglio","Schweiz",4140223
"2011","Luglio","Zürich",457117
"2011","Luglio","Bern / Berne",627468
"2011","Luglio","Luzern",211014
"2011","Luglio","Uri",40374
"2011","Luglio","Schwyz",75528
"2011","Luglio","Obwalden",70312
"2011","Luglio","Nidwalden",27844
"2011","Luglio","Glarus",15943
"2011","Luglio","Zug",28016
"2011","Luglio","Fribourg / Freiburg",51021
"2011","Luglio","Solothurn",34496
"2011","Luglio","Basel-Stadt",99288
"2011","Luglio","Basel-Landschaft",24845
"2011","Luglio","Schaffhausen",14195
"2011","Luglio","Appenzell Ausserrhoden",15770
"2011","Luglio","Appenzell Innerrhoden",20796
"2011","Luglio","St. Gallen",100984
"2011","Luglio","Graubünden / Grigioni / Grischun",611426
"2011","Luglio","Aargau",58070
"2011","Luglio","Thurgau",43426
"2011","Luglio","Ticino",388185
"2011","Luglio","Vaud",311778
"2011","Luglio","Valais / Wallis",480564
"2011","Luglio","Neuchâtel",24132
"2011","Luglio","Genève",294794
"2011","Luglio","Jura",12837
"2011","Agosto","Schweiz",3863314
"2011","Agosto","Zürich",415005
"2011","Agosto","Bern / Berne",596777
"2011","Agosto","Luzern",199864
"2011","Agosto","Uri",38286
"2011","Agosto","Schwyz",72324
"2011","Agosto","Obwalden",69679
"2011","Agosto","Nidwalden",27410
"2011","Agosto","Glarus",15573
"2011","Agosto","Zug",28899
"2011","Agosto","Fribourg / Freiburg",49169
"2011","Agosto","Solothurn",35979
"2011","Agosto","Basel-Stadt",86756
"2011","Agosto","Basel-Landschaft",24940
"2011","Agosto","Schaffhausen",15636
"2011","Agosto","Appenzell Ausserrhoden",16206
"2011","Agosto","Appenzell Innerrhoden",24793
"2011","Agosto","St. Gallen",104753
"2011","Agosto","Graubünden / Grigioni / Grischun",622887
"2011","Agosto","Aargau",64789
"2011","Agosto","Thurgau",44966
"2011","Agosto","Ticino",322622
"2011","Agosto","Vaud",262189
"2011","Agosto","Valais / Wallis",471506
"2011","Agosto","Neuchâtel",24445
"2011","Agosto","Genève",213916
"2011","Agosto","Jura",13945
"2011","Settembre","Schweiz",3335286
"2011","Settembre","Zürich",430475
"2011","Settembre","Bern / Berne",498775
"2011","Settembre","Luzern",182161
"2011","Settembre","Uri",25832
"2011","Settembre","Schwyz",61756
"2011","Settembre","Obwalden",56119
"2011","Settembre","Nidwalden",22339
"2011","Settembre","Glarus",12578
"2011","Settembre","Zug",28387
"2011","Settembre","Fribourg / Freiburg",45344
"2011","Settembre","Solothurn",36538
"2011","Settembre","Basel-Stadt",95328
"2011","Settembre","Basel-Landschaft",24650
"2011","Settembre","Schaffhausen",14620
"2011","Settembre","Appenzell Ausserrhoden",16003
"2011","Settembre","Appenzell Innerrhoden",22933
"2011","Settembre","St. Gallen",94226
"2011","Settembre","Graubünden / Grigioni / Grischun",428509
"2011","Settembre","Aargau",68054
"2011","Settembre","Thurgau",41048
"2011","Settembre","Ticino",267693
"2011","Settembre","Vaud",229407
"2011","Settembre","Valais / Wallis",335596
"2011","Settembre","Neuchâtel",25899
"2011","Settembre","Genève",259516
"2011","Settembre","Jura",11500
"2011","Ottobre","Schweiz",2599628
"2011","Ottobre","Zürich",373975
"2011","Ottobre","Bern / Berne",349460
"2011","Ottobre","Luzern",148071
"2011","Ottobre","Uri",13867
"2011","Ottobre","Schwyz",56493
"2011","Ottobre","Obwalden",32519
"2011","Ottobre","Nidwalden",15932
"2011","Ottobre","Glarus",11827
"2011","Ottobre","Zug",25006
"2011","Ottobre","Fribourg / Freiburg",39184
"2011","Ottobre","Solothurn",27689
"2011","Ottobre","Basel-Stadt",93631
"2011","Ottobre","Basel-Landschaft",23662
"2011","Ottobre","Schaffhausen",11006
"2011","Ottobre","Appenzell Ausserrhoden",14182
"2011","Ottobre","Appenzell Innerrhoden",17044
"2011","Ottobre","St. Gallen",89543
"2011","Ottobre","Graubünden / Grigioni / Grischun",276320
"2011","Ottobre","Aargau",62539
"2011","Ottobre","Thurgau",34332
"2011","Ottobre","Ticino",236204
"2011","Ottobre","Vaud",185915
"2011","Ottobre","Valais / Wallis",202268
"2011","Ottobre","Neuchâtel",21740
"2011","Ottobre","Genève",227584
"2011","Ottobre","Jura",9635
"2011","Novembre","Schweiz",1778576
"2011","Novembre","Zürich",343096
"2011","Novembre","Bern / Berne",196421
"2011","Novembre","Luzern",103639
"2011","Novembre","Uri",5939
"2011","Novembre","Schwyz",37986
"2011","Novembre","Obwalden",13146
"2011","Novembre","Nidwalden",9856
"2011","Novembre","Glarus",5843
"2011","Novembre","Zug",23465
"2011","Novembre","Fribourg / Freiburg",30162
"2011","Novembre","Solothurn",28651
"2011","Novembre","Basel-Stadt",100085
"2011","Novembre","Basel-Landschaft",24568
"2011","Novembre","Schaffhausen",9521
"2011","Novembre","Appenzell Ausserrhoden",8275
"2011","Novembre","Appenzell Innerrhoden",6753
"2011","Novembre","St. Gallen",67774
"2011","Novembre","Graubünden / Grigioni / Grischun",86596
"2011","Novembre","Aargau",58443
"2011","Novembre","Thurgau",29793
"2011","Novembre","Ticino",80626
"2011","Novembre","Vaud",156548
"2011","Novembre","Valais / Wallis",100568
"2011","Novembre","Neuchâtel",16464
"2011","Novembre","Genève",226976
"2011","Novembre","Jura",7382
"2011","Dicembre","Schweiz",2306468
"2011","Dicembre","Zürich",313924
"2011","Dicembre","Bern / Berne",268567
"2011","Dicembre","Luzern",105616
"2011","Dicembre","Uri",9941
"2011","Dicembre","Schwyz",35126
"2011","Dicembre","Obwalden",28738
"2011","Dicembre","Nidwalden",11737
"2011","Dicembre","Glarus",7161
"2011","Dicembre","Zug",18826
"2011","Dicembre","Fribourg / Freiburg",24297
"2011","Dicembre","Solothurn",21357
"2011","Dicembre","Basel-Stadt",77637
"2011","Dicembre","Basel-Landschaft",17319
"2011","Dicembre","Schaffhausen",7053
"2011","Dicembre","Appenzell Ausserrhoden",7691
"2011","Dicembre","Appenzell Innerrhoden",7413
"2011","Dicembre","St. Gallen",69469
"2011","Dicembre","Graubünden / Grigioni / Grischun",448120
"2011","Dicembre","Aargau",44715
"2011","Dicembre","Thurgau",22240
"2011","Dicembre","Ticino",68316
"2011","Dicembre","Vaud",158661
"2011","Dicembre","Valais / Wallis",316256
"2011","Dicembre","Neuchâtel",13604
"2011","Dicembre","Genève",197389
"2011","Dicembre","Jura",5295
"2012","Gennaio","Schweiz",2763813
"2012","Gennaio","Zürich",291701
"2012","Gennaio","Bern / Berne",369705
"2012","Gennaio","Luzern",90021
"2012","Gennaio","Uri",13648
"2012","Gennaio","Schwyz",38737
"2012","Gennaio","Obwalden",46430
"2012","Gennaio","Nidwalden",13012
"2012","Gennaio","Glarus",10558
"2012","Gennaio","Zug",21920
"2012","Gennaio","Fribourg / Freiburg",26333
"2012","Gennaio","Solothurn",22582
"2012","Gennaio","Basel-Stadt",78499
"2012","Gennaio","Basel-Landschaft",18435
"2012","Gennaio","Schaffhausen",7246
"2012","Gennaio","Appenzell Ausserrhoden",6269
"2012","Gennaio","Appenzell Innerrhoden",6732
"2012","Gennaio","St. Gallen",81922
"2012","Gennaio","Graubünden / Grigioni / Grischun",659415
"2012","Gennaio","Aargau",43101
"2012","Gennaio","Thurgau",21472
"2012","Gennaio","Ticino",62017
"2012","Gennaio","Vaud",178081
"2012","Gennaio","Valais / Wallis",436776
"2012","Gennaio","Neuchâtel",13068
"2012","Gennaio","Genève",202584
"2012","Gennaio","Jura",3549
"2012","Febbraio","Schweiz",3080789
"2012","Febbraio","Zürich",281385
"2012","Febbraio","Bern / Berne",424555
"2012","Febbraio","Luzern",82698
"2012","Febbraio","Uri",16808
"2012","Febbraio","Schwyz",46097
"2012","Febbraio","Obwalden",53927
"2012","Febbraio","Nidwalden",14585
"2012","Febbraio","Glarus",14889
"2012","Febbraio","Zug",20884
"2012","Febbraio","Fribourg / Freiburg",30955
"2012","Febbraio","Solothurn",20334
"2012","Febbraio","Basel-Stadt",85781
"2012","Febbraio","Basel-Landschaft",18504
"2012","Febbraio","Schaffhausen",7373
"2012","Febbraio","Appenzell Ausserrhoden",8233
"2012","Febbraio","Appenzell Innerrhoden",6456
"2012","Febbraio","St. Gallen",101301
"2012","Febbraio","Graubünden / Grigioni / Grischun",757634
"2012","Febbraio","Aargau",46668
"2012","Febbraio","Thurgau",24900
"2012","Febbraio","Ticino",67821
"2012","Febbraio","Vaud",198173
"2012","Febbraio","Valais / Wallis",518419
"2012","Febbraio","Neuchâtel",14484
"2012","Febbraio","Genève",212830
"2012","Febbraio","Jura",5095
"2012","Marzo","Schweiz",3063085
"2012","Marzo","Zürich",362252
"2012","Marzo","Bern / Berne",361875
"2012","Marzo","Luzern",116028
"2012","Marzo","Uri",16373
"2012","Marzo","Schwyz",36461
"2012","Marzo","Obwalden",45682
"2012","Marzo","Nidwalden",15271
"2012","Marzo","Glarus",10023
"2012","Marzo","Zug",24196
"2012","Marzo","Fribourg / Freiburg",32229
"2012","Marzo","Solothurn",30859
"2012","Marzo","Basel-Stadt",101747
"2012","Marzo","Basel-Landschaft",27006
"2012","Marzo","Schaffhausen",8884
"2012","Marzo","Appenzell Ausserrhoden",8201
"2012","Marzo","Appenzell Innerrhoden",6164
"2012","Marzo","St. Gallen",83397
"2012","Marzo","Graubünden / Grigioni / Grischun",605805
"2012","Marzo","Aargau",58588
"2012","Marzo","Thurgau",30024
"2012","Marzo","Ticino",136212
"2012","Marzo","Vaud",214401
"2012","Marzo","Valais / Wallis",445862
"2012","Marzo","Neuchâtel",16390
"2012","Marzo","Genève",263111
"2012","Marzo","Jura",6044
"2012","Aprile","Schweiz",2293112
"2012","Aprile","Zürich",338018
"2012","Aprile","Bern / Berne",271893
"2012","Aprile","Luzern",130702
"2012","Aprile","Uri",11693
"2012","Aprile","Schwyz",45750
"2012","Aprile","Obwalden",38676
"2012","Aprile","Nidwalden",14532
"2012","Aprile","Glarus",7715
"2012","Aprile","Zug",20159
"2012","Aprile","Fribourg / Freiburg",34341
"2012","Aprile","Solothurn",27547
"2012","Aprile","Basel-Stadt",81400
"2012","Aprile","Basel-Landschaft",19978
"2012","Aprile","Schaffhausen",9815
"2012","Aprile","Appenzell Ausserrhoden",9428
"2012","Aprile","Appenzell Innerrhoden",8613
"2012","Aprile","St. Gallen",70588
"2012","Aprile","Graubünden / Grigioni / Grischun",205943
"2012","Aprile","Aargau",50724
"2012","Aprile","Thurgau",30788
"2012","Aprile","Ticino",206134
"2012","Aprile","Vaud",167514
"2012","Aprile","Valais / Wallis",256725
"2012","Aprile","Neuchâtel",20186
"2012","Aprile","Genève",206977
"2012","Aprile","Jura",7273
"2012","Maggio","Schweiz",2522499
"2012","Maggio","Zürich",412009
"2012","Maggio","Bern / Berne",349154
"2012","Maggio","Luzern",179382
"2012","Maggio","Uri",17089
"2012","Maggio","Schwyz",55239
"2012","Maggio","Obwalden",57758
"2012","Maggio","Nidwalden",17328
"2012","Maggio","Glarus",8799
"2012","Maggio","Zug",26200
"2012","Maggio","Fribourg / Freiburg",43146
"2012","Maggio","Solothurn",36839
"2012","Maggio","Basel-Stadt",92140
"2012","Maggio","Basel-Landschaft",21195
"2012","Maggio","Schaffhausen",12758
"2012","Maggio","Appenzell Ausserrhoden",12868
"2012","Maggio","Appenzell Innerrhoden",13680
"2012","Maggio","St. Gallen",85944
"2012","Maggio","Graubünden / Grigioni / Grischun",126073
"2012","Maggio","Aargau",61864
"2012","Maggio","Thurgau",40383
"2012","Maggio","Ticino",230802
"2012","Maggio","Vaud",212765
"2012","Maggio","Valais / Wallis",124244
"2012","Maggio","Neuchâtel",22066
"2012","Maggio","Genève",253235
"2012","Maggio","Jura",9539
"2012","Giugno","Schweiz",3142502
"2012","Giugno","Zürich",446701
"2012","Giugno","Bern / Berne",470652
"2012","Giugno","Luzern",187228
"2012","Giugno","Uri",26310
"2012","Giugno","Schwyz",56671
"2012","Giugno","Obwalden",64874
"2012","Giugno","Nidwalden",20935
"2012","Giugno","Glarus",9963
"2012","Giugno","Zug",26671
"2012","Giugno","Fribourg / Freiburg",44771
"2012","Giugno","Solothurn",39159
"2012","Giugno","Basel-Stadt",104718
"2012","Giugno","Basel-Landschaft",25808
"2012","Giugno","Schaffhausen",13672
"2012","Giugno","Appenzell Ausserrhoden",12164
"2012","Giugno","Appenzell Innerrhoden",17872
"2012","Giugno","St. Gallen",91387
"2012","Giugno","Graubünden / Grigioni / Grischun",321642
"2012","Giugno","Aargau",66666
"2012","Giugno","Thurgau",42488
"2012","Giugno","Ticino",247858
"2012","Giugno","Vaud",241353
"2012","Giugno","Valais / Wallis",241720
"2012","Giugno","Neuchâtel",23750
"2012","Giugno","Genève",286237
"2012","Giugno","Jura",11232
"2012","Luglio","Schweiz",3854837
"2012","Luglio","Zürich",448666
"2012","Luglio","Bern / Berne",570059
"2012","Luglio","Luzern",198549
"2012","Luglio","Uri",37518
"2012","Luglio","Schwyz",62228
"2012","Luglio","Obwalden",64274
"2012","Luglio","Nidwalden",27160
"2012","Luglio","Glarus",12610
"2012","Luglio","Zug",26796
"2012","Luglio","Fribourg / Freiburg",49350
"2012","Luglio","Solothurn",35667
"2012","Luglio","Basel-Stadt",95601
"2012","Luglio","Basel-Landschaft",24698
"2012","Luglio","Schaffhausen",14771
"2012","Luglio","Appenzell Ausserrhoden",12346
"2012","Luglio","Appenzell Innerrhoden",21141
"2012","Luglio","St. Gallen",99120
"2012","Luglio","Graubünden / Grigioni / Grischun",561577
"2012","Luglio","Aargau",58487
"2012","Luglio","Thurgau",44646
"2012","Luglio","Ticino",352781
"2012","Luglio","Vaud",259324
"2012","Luglio","Valais / Wallis",476817
"2012","Luglio","Neuchâtel",23165
"2012","Luglio","Genève",264374
"2012","Luglio","Jura",13112
"2012","Agosto","Schweiz",3870915
"2012","Agosto","Zürich",459314
"2012","Agosto","Bern / Berne",586848
"2012","Agosto","Luzern",207030
"2012","Agosto","Uri",34838
"2012","Agosto","Schwyz",63625
"2012","Agosto","Obwalden",66881
"2012","Agosto","Nidwalden",25813
"2012","Agosto","Glarus",13543
"2012","Agosto","Zug",27284
"2012","Agosto","Fribourg / Freiburg",52544
"2012","Agosto","Solothurn",34648
"2012","Agosto","Basel-Stadt",82445
"2012","Agosto","Basel-Landschaft",23813
"2012","Agosto","Schaffhausen",16340
"2012","Agosto","Appenzell Ausserrhoden",13677
"2012","Agosto","Appenzell Innerrhoden",24643
"2012","Agosto","St. Gallen",107208
"2012","Agosto","Graubünden / Grigioni / Grischun",578222
"2012","Agosto","Aargau",63825
"2012","Agosto","Thurgau",48681
"2012","Agosto","Ticino",328827
"2012","Agosto","Vaud",239983
"2012","Agosto","Valais / Wallis",493738
"2012","Agosto","Neuchâtel",25694
"2012","Agosto","Genève",237749
"2012","Agosto","Jura",13702
"2012","Settembre","Schweiz",3294923
"2012","Settembre","Zürich",440405
